thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,thankyou.started,text_2.started,text_2.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
161,0,161,[np.float64(0.02666666666666667)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.2854671670065727],['target'],161,0,161,0,279.17665845800366,,,,,5,279.1660374579951,279.17665845800366,279.17665845800366,0.0146167500060983,280.45156641599897,[np.float64(0.02666666666666667)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.2854671670065727],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
162,0,162,[np.float64(-0.17222222222222222)],[np.float64(0.41444444444444445)],[1],[0],[0],[1.389677125000162],['target'],162,0,162,0,280.4897635410016,,,,,10,280.4770134999999,280.4897635410016,280.4897635410016,0.0252852499979781,281.866726541004,[np.float64(-0.17222222222222222)],[np.float64(0.41444444444444445)],[1],[0],[0],[1.389677125000162],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
163,0,163,[np.float64(-0.31)],[np.float64(-0.4766666666666667)],[1],[0],[0],[1.7570002499996917],['target'],163,0,163,0,281.8847824160039,,,,,5,281.87684487499064,281.8847824160039,281.8847824160039,0.009985916985897347,283.6339171659929,[np.float64(-0.31)],[np.float64(-0.4766666666666667)],[1],[0],[0],[1.7570002499996917],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
164,0,164,[np.float64(-0.16777777777777778)],[np.float64(-0.1922222222222222)],[1],[0],[0],[1.1413143329991726],['target'],164,0,164,0,283.6717576660012,,,,,10,283.6593096659926,283.6717576660012,283.6717576660012,0.025227624995750375,284.80068579099316,[np.float64(-0.16777777777777778)],[np.float64(-0.1922222222222222)],[1],[0],[0],[1.1413143329991726],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
165,0,165,[np.float64(-0.10555555555555556)],[np.float64(0.07555555555555556)],[1],[0],[0],[1.1622868749982445],['target'],165,0,165,0,284.83208520799235,,,,,10,284.8213999580039,284.83208520799235,284.83208520799235,0.020543666003504768,285.98373249999713,[np.float64(-0.10555555555555556)],[np.float64(0.07555555555555556)],[1],[0],[0],[1.1622868749982445],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
166,0,166,[np.float64(0.11333333333333333)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.4817177090008045],['target'],166,0,166,0,286.01198245800333,,,,,10,286.00184724999417,286.01198245800333,286.01198245800333,0.017965167004149407,287.4836135410005,[np.float64(0.11333333333333333)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.4817177090008045],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
167,0,167,[np.float64(-0.30777777777777776)],[np.float64(-0.04555555555555556)],[1],[0],[0],[1.572214083003928],['target'],167,0,167,0,287.50413312499586,,,,,5,287.49474937499326,287.50413312499586,287.50413312499586,0.010990042006596923,289.06703112499963,[np.float64(-0.30777777777777776)],[np.float64(-0.04555555555555556)],[1],[0],[0],[1.572214083003928],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
168,0,168,[np.float64(-0.29444444444444445)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.1361990829900606],['target'],168,0,168,0,289.09219637500064,,,,,5,289.08130141599395,289.09219637500064,289.09219637500064,0.014115916987066157,290.21756158299104,[np.float64(-0.29444444444444445)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.1361990829900606],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
169,0,169,[np.float64(0.21777777777777776)],[np.float64(-0.14)],[1],[0],[0],[1.8749826249986654],['target'],169,0,169,0,290.254770790998,,,,,10,290.2419804999954,290.254770790998,290.254770790998,0.024244000000180677,292.1169995829987,[np.float64(0.21777777777777776)],[np.float64(-0.14)],[1],[0],[0],[1.8749826249986654],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
170,0,170,[np.float64(-0.3277777777777778)],[np.float64(-0.21333333333333335)],[1],[0],[0],[1.8076710419991286],['target'],170,0,170,0,292.1349320829904,,,,,5,292.12671029099147,292.1349320829904,292.1349320829904,0.009577458986314014,293.9344523750042,[np.float64(-0.3277777777777778)],[np.float64(-0.21333333333333335)],[1],[0],[0],[1.8076710419991286],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
171,0,171,[np.float64(-0.32555555555555554)],[np.float64(-0.24666666666666667)],[1],[0],[0],[3.3258201670105336],['target'],171,0,171,0,293.97051195800304,,,,,10,293.9577363749995,293.97051195800304,293.97051195800304,0.023123582999687642,297.28360033300123,[np.float64(-0.32555555555555554)],[np.float64(-0.24666666666666667)],[1],[0],[0],[3.3258201670105336],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
172,0,172,[np.float64(-0.08777777777777777)],[np.float64(0.4022222222222222)],[1],[0],[0],[1.540552167003625],['target'],172,0,172,0,297.30432733299676,,,,,5,297.29453299999295,297.30432733299676,297.30432733299676,0.01078637498721946,298.83515670799534,[np.float64(-0.08777777777777777)],[np.float64(0.4022222222222222)],[1],[0],[0],[1.540552167003625],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
173,0,173,[np.float64(-0.4577777777777778)],[np.float64(0.5)],[1],[0],[0],[1.702761874999851],['target'],173,0,173,0,298.85911470800056,,,,,5,298.8486717909982,298.85911470800056,298.85911470800056,0.013352166992262937,300.551512207996,[np.float64(-0.4577777777777778)],[np.float64(0.5)],[1],[0],[0],[1.702761874999851],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
174,0,174,[np.float64(0.1511111111111111)],[np.float64(0.49777777777777776)],[1],[0],[0],[2.1222151249967283],['target'],174,0,174,0,300.638063958002,,,,,10,300.62830362499517,300.638063958002,300.638063958002,0.07661329199618194,302.75056983299146,[np.float64(0.1511111111111111)],[np.float64(0.49777777777777776)],[1],[0],[0],[2.1222151249967283],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
175,0,175,[np.float64(-0.47555555555555556)],[np.float64(-0.1288888888888889)],[1],[0],[0],[1.6795274589967448],['target'],175,0,175,0,302.78198083299503,,,,,10,302.77116291600396,302.78198083299503,302.78198083299503,0.02043691699509509,304.45074320799904,[np.float64(-0.47555555555555556)],[np.float64(-0.1288888888888889)],[1],[0],[0],[1.6795274589967448],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
176,0,176,[np.float64(-0.43333333333333335)],[np.float64(0.21888888888888888)],[1],[0],[0],[1.2657288330083247],['target'],176,0,176,0,304.47887875000015,,,,,10,304.4686505409918,304.47887875000015,304.47887875000015,0.01775866599928122,305.73442858300405,[np.float64(-0.43333333333333335)],[np.float64(0.21888888888888888)],[1],[0],[0],[1.2657288330083247],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
177,0,177,[np.float64(-0.17333333333333334)],[np.float64(-0.41888888888888887)],[1],[0],[0],[1.9301320830127224],['target'],177,0,177,0,305.76487966599234,,,,,10,305.7541889159911,305.76487966599234,305.76487966599234,0.01961233399924822,307.68436920800013,[np.float64(-0.17333333333333334)],[np.float64(-0.41888888888888887)],[1],[0],[0],[1.9301320830127224],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
178,0,178,[np.float64(0.006666666666666667)],[np.float64(-0.46444444444444444)],[1],[0],[0],[1.22317016699526],['target'],178,0,178,0,307.70397616599803,,,,,5,307.6952765409951,307.70397616599803,307.70397616599803,0.010755291004898027,308.91851454100106,[np.float64(0.006666666666666667)],[np.float64(-0.46444444444444444)],[1],[0],[0],[1.22317016699526],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
179,0,179,[np.float64(-0.09777777777777778)],[np.float64(-0.42)],[1],[0],[0],[1.732868207996944],['target'],179,0,179,0,308.94527075000224,,,,,5,308.9343468330044,308.94527075000224,308.94527075000224,0.015673707996029407,310.66726895800093,[np.float64(-0.09777777777777778)],[np.float64(-0.42)],[1],[0],[0],[1.732868207996944],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
180,0,180,[np.float64(-0.19444444444444445)],[np.float64(0.4388888888888889)],[1],[0],[0],[1.8023239580070367],['target'],180,0,180,0,310.6928190000035,,,,,5,310.68200466599956,310.6928190000035,310.6928190000035,0.014557417001924478,312.4843797909998,[np.float64(-0.19444444444444445)],[np.float64(0.4388888888888889)],[1],[0],[0],[1.8023239580070367],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
181,0,181,[np.float64(0.2222222222222222)],[np.float64(0.3433333333333333)],[1],[0],[0],[1.7270350420003524],['target'],181,0,181,0,312.51994708299753,,,,,10,312.5077426249918,312.51994708299753,312.51994708299753,0.02322387500316836,314.2348282079911,[np.float64(0.2222222222222222)],[np.float64(0.3433333333333333)],[1],[0],[0],[1.7270350420003524],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
182,0,182,[np.float64(0.38222222222222224)],[np.float64(0.19555555555555557)],[1],[0],[0],[1.1554717090039048],['target'],182,0,182,0,314.25573208299465,,,,,5,314.246434457993,314.25573208299465,314.25573208299465,0.011441791997640394,315.4019736659975,[np.float64(0.38222222222222224)],[np.float64(0.19555555555555557)],[1],[0],[0],[1.1554717090039048],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
183,0,183,[np.float64(0.3466666666666667)],[np.float64(0.1711111111111111)],[1],[0],[0],[1.9562885829946026],['target'],183,0,183,0,315.44001383299474,,,,,10,315.4271902909968,315.44001383299474,315.44001383299474,0.02505216699501034,317.3835146249912,[np.float64(0.3466666666666667)],[np.float64(0.1711111111111111)],[1],[0],[0],[1.9562885829946026],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
184,0,184,[np.float64(0.34555555555555556)],[np.float64(0.22111111111111112)],[1],[0],[0],[1.3167482920107432],['target'],184,0,184,0,317.4116248329956,,,,,10,317.401186624993,317.4116248329956,317.4116248329956,0.017539332999149337,318.71798612500424,[np.float64(0.34555555555555556)],[np.float64(0.22111111111111112)],[1],[0],[0],[1.3167482920107432],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
185,0,185,[np.float64(-0.3711111111111111)],[np.float64(0.025555555555555557)],[1],[0],[0],[1.896336457997677],['target'],185,0,185,0,318.74955516599584,,,,,10,318.7385833330045,318.74955516599584,318.74955516599584,0.020445667003514245,320.63496812499943,[np.float64(-0.3711111111111111)],[np.float64(0.025555555555555557)],[1],[0],[0],[1.896336457997677],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
186,0,186,"[np.float64(-0.38), np.float64(-0.35777777777777775)]","[np.float64(0.18666666666666668), np.float64(0.18777777777777777)]","[1, 1]","[0, 0]","[0, 0]","[0.9070631669892464, 1.4562724589923164]","[None, 'target']",186,0,186,0,320.65362374999677,,,,,5,320.64554029099236,320.65362374999677,320.65362374999677,0.010421250000945292,322.10187929100357,"[np.float64(-0.38), np.float64(-0.35777777777777775)]","[np.float64(0.18666666666666668), np.float64(0.18777777777777777)]","[1, 1]","[0, 0]","[0, 0]","[0.9070631669892464, 1.4562724589923164]","[None, 'target']",,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
187,0,187,[np.float64(-0.3566666666666667)],[np.float64(-0.2088888888888889)],[1],[0],[0],[1.191953667002963],['target'],187,0,187,0,322.1382990830025,,,,,10,322.1257570000016,322.1382990830025,322.1382990830025,0.02368916700652335,323.3177556659939,[np.float64(-0.3566666666666667)],[np.float64(-0.2088888888888889)],[1],[0],[0],[1.191953667002963],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
188,0,188,[np.float64(-0.1388888888888889)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.165227125005913],['target'],188,0,188,0,323.346533791002,,,,,10,323.3363298329932,323.346533791002,323.346533791002,0.018424875001073815,324.5016184999986,[np.float64(-0.1388888888888889)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.165227125005913],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
189,0,189,[np.float64(-0.26)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.33139629199286],['target'],189,0,189,0,324.5299552910001,,,,,10,324.51984612499655,324.5299552910001,324.5299552910001,0.01807425000879448,325.85129150000284,[np.float64(-0.26)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.33139629199286],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
190,0,190,[np.float64(-0.21777777777777776)],[np.float64(-0.16444444444444445)],[1],[0],[0],[1.1885033750004368],['target'],190,0,190,0,325.87302408300457,,,,,5,325.86341074999655,325.87302408300457,325.87302408300457,0.011970915991696529,327.0519740000018,[np.float64(-0.21777777777777776)],[np.float64(-0.16444444444444445)],[1],[0],[0],[1.1885033750004368],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
191,0,191,[np.float64(0.3711111111111111)],[np.float64(0.29777777777777775)],[1],[0],[0],[1.5256682080071187],['target'],191,0,191,0,327.0880937500042,,,,,10,327.0755602499994,327.0880937500042,327.0880937500042,0.023449541011359543,328.6012738749996,[np.float64(0.3711111111111111)],[np.float64(0.29777777777777775)],[1],[0],[0],[1.5256682080071187],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
192,0,192,[np.float64(0.25666666666666665)],[np.float64(0.19111111111111112)],[1],[0],[0],[1.0157721670111641],['target'],192,0,192,0,328.62974245799705,,,,,10,328.6195090830006,328.62974245799705,328.62974245799705,0.018088167009409517,329.635330124991,[np.float64(0.25666666666666665)],[np.float64(0.19111111111111112)],[1],[0],[0],[1.0157721670111641],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
193,0,193,"[np.float64(0.3055555555555556), np.float64(0.31333333333333335)]","[np.float64(-0.3477777777777778), np.float64(-0.3488888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.512209124994115, 2.1785660419991473]","[None, 'target']",193,0,193,0,329.66669870799524,,,,,10,329.65570975000446,329.66669870799524,329.66669870799524,0.02023791598912794,331.8343255829968,"[np.float64(0.3055555555555556), np.float64(0.31333333333333335)]","[np.float64(-0.3477777777777778), np.float64(-0.3488888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.512209124994115, 2.1785660419991473]","[None, 'target']",,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
194,0,194,[np.float64(-0.06111111111111111)],[np.float64(0.37555555555555553)],[1],[0],[0],[1.3731000000116182],['target'],194,0,194,0,331.85449458299263,,,,,5,331.84566174999054,331.85449458299263,331.85449458299263,0.011149415993713774,333.21883233299013,[np.float64(-0.06111111111111111)],[np.float64(0.37555555555555553)],[1],[0],[0],[1.3731000000116182],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
195,0,195,[np.float64(0.051111111111111114)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.2249906670040218],['target'],195,0,195,0,333.2556480829953,,,,,10,333.24294825000106,333.2556480829953,333.2556480829953,0.023952541989274323,334.46797470799356,[np.float64(0.051111111111111114)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.2249906670040218],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
196,0,196,[np.float64(-0.2588888888888889)],[np.float64(0.23)],[1],[0],[0],[1.4319614590058336],['target'],196,0,196,0,334.49661766599456,,,,,10,334.48649645799014,334.49661766599456,334.49661766599456,0.018391667006653734,335.9185046659986,[np.float64(-0.2588888888888889)],[np.float64(0.23)],[1],[0],[0],[1.4319614590058336],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
197,0,197,[np.float64(0.10555555555555556)],[np.float64(0.47)],[1],[0],[0],[1.4314685830031522],['target'],197,0,197,0,335.9472187499923,,,,,10,335.9368572910025,335.9472187499923,335.9472187499923,0.018189166992669925,337.36837895799545,[np.float64(0.10555555555555556)],[np.float64(0.47)],[1],[0],[0],[1.4314685830031522],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
198,0,198,[np.float64(0.2833333333333333)],[np.float64(-0.3088888888888889)],[1],[0],[0],[1.4810228330024984],['target'],198,0,198,0,337.3976577499998,,,,,10,337.38725608299137,337.3976577499998,337.3976577499998,0.018725500005530193,338.86832916599815,[np.float64(0.2833333333333333)],[np.float64(-0.3088888888888889)],[1],[0],[0],[1.4810228330024984],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
199,0,199,[np.float64(0.3655555555555556)],[np.float64(-0.4077777777777778)],[1],[0],[0],[1.0313836249988526],['target'],199,0,199,0,338.89703829099017,,,,,10,338.88684933299373,338.89703829099017,338.89703829099017,0.018370832985965535,339.9182839999994,[np.float64(0.3655555555555556)],[np.float64(-0.4077777777777778)],[1],[0],[0],[1.0313836249988526],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.91852633300005,339.92608274999657,340.9154535830021,340.91009083300014,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
