20.9732 	EXP 	text: height = np.float64(0.05)
20.9732 	EXP 	text: height = np.float64(0.05)
20.9732 	EXP 	text: height = np.float64(0.05)
20.9732 	EXP 	text: text = 'RED'
20.9732 	EXP 	fixation: autoDraw = True
21.0816 	EXP 	Device response: <KeyPress from None: t=20.95814329199493, value=r, duration=0.11624829098582268>
21.4613 	INFO 	Keyboard events cleared
21.4612 	EXP 	fixation: autoDraw = False
21.4612 	EXP 	text: autoDraw = True
22.2711 	EXP 	Device response: <KeyPress from None: t=22.26708887494169, value=r, duration=None>
22.2713 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
22.2755 	DATA 	Keypress: r
22.2794 	EXP 	fixation: autoDraw = False
22.2794 	EXP 	text: autoDraw = False
22.2794 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.2794 	EXP 	text: height = np.float64(0.05)
22.2794 	EXP 	text: height = np.float64(0.05)
22.2794 	EXP 	text: height = np.float64(0.05)
22.2794 	EXP 	text: text = 'BLUE'
22.2794 	EXP 	fixation: autoDraw = True
22.3983 	EXP 	Device response: <KeyPress from None: t=22.26708887494169, value=r, duration=0.1203735830495134>
22.7693 	INFO 	Keyboard events cleared
22.7692 	EXP 	fixation: autoDraw = False
22.7692 	EXP 	text: autoDraw = True
23.4543 	EXP 	Device response: <KeyPress from None: t=23.452122000046074, value=b, duration=None>
23.4545 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
23.4566 	DATA 	Keypress: b
23.4613 	EXP 	fixation: autoDraw = False
23.4613 	EXP 	text: autoDraw = False
23.4613 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.4613 	EXP 	text: text = 'BLUE'
23.4613 	EXP 	fixation: autoDraw = True
23.5816 	EXP 	Device response: <KeyPress from None: t=23.452122000046074, value=b, duration=0.12444645795039833>
23.9528 	INFO 	Keyboard events cleared
23.9528 	EXP 	fixation: autoDraw = False
23.9528 	EXP 	text: autoDraw = True
24.7651 	EXP 	Device response: <KeyPress from None: t=24.75519199995324, value=r, duration=None>
24.7654 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
24.7695 	DATA 	Keypress: r
24.7733 	EXP 	fixation: autoDraw = False
24.7733 	EXP 	text: autoDraw = False
24.7733 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
24.7733 	EXP 	text: height = np.float64(0.05)
24.7733 	EXP 	text: height = np.float64(0.05)
24.7733 	EXP 	text: height = np.float64(0.05)
24.7733 	EXP 	text: text = 'RED'
24.7733 	EXP 	fixation: autoDraw = True
24.9145 	EXP 	Device response: <KeyPress from None: t=24.75519199995324, value=r, duration=0.15235254203435034>
25.2622 	INFO 	Keyboard events cleared
25.2621 	EXP 	fixation: autoDraw = False
25.2621 	EXP 	text: autoDraw = True
26.3152 	EXP 	Device response: <KeyPress from None: t=26.307191333035007, value=b, duration=None>
26.3155 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
26.3177 	DATA 	Keypress: b
26.3214 	EXP 	fixation: autoDraw = False
26.3214 	EXP 	text: autoDraw = False
26.3214 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
26.3214 	EXP 	text: text = 'RED'
26.3214 	EXP 	fixation: autoDraw = True
26.4379 	EXP 	Device response: <KeyPress from None: t=26.307191333035007, value=b, duration=0.12435449997428805>
26.8123 	INFO 	Keyboard events cleared
26.8122 	EXP 	fixation: autoDraw = False
26.8122 	EXP 	text: autoDraw = True
27.5490 	EXP 	Device response: <KeyPress from None: t=27.547059625037946, value=r, duration=None>
27.5492 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
27.5534 	DATA 	Keypress: r
27.5570 	EXP 	fixation: autoDraw = False
27.5570 	EXP 	text: autoDraw = False
27.5570 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
27.5570 	EXP 	text: height = np.float64(0.05)
27.5570 	EXP 	text: height = np.float64(0.05)
27.5570 	EXP 	text: height = np.float64(0.05)
27.5570 	EXP 	text: text = 'BLUE'
27.5570 	EXP 	fixation: autoDraw = True
27.5789 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
27.7210 	EXP 	Device response: <KeyPress from None: t=27.547059625037946, value=r, duration=0.16840795800089836>
28.0448 	INFO 	Keyboard events cleared
28.0447 	EXP 	fixation: autoDraw = False
28.0447 	EXP 	text: autoDraw = True
28.6879 	EXP 	Device response: <KeyPress from None: t=28.684241082984954, value=b, duration=None>
28.6881 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
28.6925 	DATA 	Keypress: b
28.6963 	EXP 	fixation: autoDraw = False
28.6963 	EXP 	text: autoDraw = False
28.6963 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
28.6963 	EXP 	text: height = np.float64(0.05)
28.6963 	EXP 	text: height = np.float64(0.05)
28.6963 	EXP 	text: height = np.float64(0.05)
28.6963 	EXP 	text: text = 'RED'
28.6963 	EXP 	fixation: autoDraw = True
28.8044 	EXP 	Device response: <KeyPress from None: t=28.684241082984954, value=b, duration=0.11624141701031476>
29.1871 	INFO 	Keyboard events cleared
29.1870 	EXP 	fixation: autoDraw = False
29.1870 	EXP 	text: autoDraw = True
29.8989 	EXP 	Device response: <KeyPress from None: t=29.896253708051518, value=r, duration=None>
29.8991 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
29.9036 	DATA 	Keypress: r
29.9072 	EXP 	fixation: autoDraw = False
