word,colour,stim_condition,correct_resp,stim_wordtype,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
BALL,green,I,g,N,149,29,3,g,1,0.5821500829988508,None,3,29,149,31,208.06118637499458,,,,,,,,,208.05362570899888,208.06118637499458,208.54760608400102,208.54760608400102,208.54760608400102,209.13314712500141,g,1,0.5821500829988508,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEACE,blue,C,b,E,150,30,3,b,1,0.8585440829992876,None,3,30,150,2,209.14679349999642,,,,,,,,,209.13903295899945,209.14679349999642,209.6302972919948,209.6302972919948,209.6302972919948,210.49996491699858,b,1,0.8585440829992876,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
GRASS,green,C,g,N,151,31,3,g,1,0.6039463330016588,None,3,31,151,22,210.5139969169977,,,,,,,,,210.5056806249995,210.5139969169977,210.997864459001,210.997864459001,210.997864459001,211.60598775000108,g,1,0.6039463330016588,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SAFETY,yellow,I,r,E,152,32,3,y,0,0.7426682490040548,None,3,32,152,13,211.61761341699457,,,,,,,,,211.61051191699516,211.61761341699457,212.10810729199875,212.10810729199875,212.10810729199875,212.85607070900005,y,0,0.7426682490040548,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,red,C,r,E,153,33,3,r,1,0.7765700409945566,None,3,33,153,10,212.86810799999512,,,,,,,,,212.86140162499942,212.86810799999512,213.35720624999522,213.35720624999522,213.35720624999522,214.13924829199823,r,1,0.7765700409945566,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
CALM,blue,C,b,E,154,34,3,b,1,0.8964526659983676,None,3,34,154,18,214.15076350000163,,,,,,,,,214.14324787499936,214.15076350000163,214.6414174169986,214.6414174169986,214.6414174169986,215.539314499998,b,1,0.8964526659983676,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SADNESS,blue,C,b,E,155,35,3,b,1,0.6655699580005603,None,3,35,155,8,215.5510382499997,,,,,,,,,215.54385724999884,215.5510382499997,216.0402574999971,216.0402574999971,216.0402574999971,216.71688575000007,b,1,0.6655699580005603,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SADNESS,green,I,g,E,156,36,3,g,1,0.9591632919982658,None,3,36,156,9,216.72644316699734,,,,,,,,,216.71802524999657,216.72644316699734,217.21463820899953,217.21463820899953,217.21463820899953,218.18361812499643,g,1,0.9591632919982658,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SKY,blue,C,b,N,157,37,3,b,1,1.2143240830046125,None,3,37,157,20,218.19815579200076,,,,,,,,,218.18999566699495,218.19815579200076,218.6817675419952,218.6817675419952,218.6817675419952,219.90003433400125,b,1,1.2143240830046125,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ROSE,blue,I,b,N,158,38,3,b,1,0.7118038330008858,None,3,38,158,35,219.91309337499843,,,,,,,,,219.90503416700085,219.91309337499843,220.39807479199953,220.39807479199953,220.39807479199953,221.11665195899695,b,1,0.7118038330008858,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
GRASS,blue,I,b,N,159,39,3,b,1,0.4219104160001734,None,3,39,159,23,221.13025704200118,,,,,,,,,221.1224675420017,221.13025704200118,221.6150453750015,221.6150453750015,221.6150453750015,222.03977158400085,b,1,0.4219104160001734,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DISGUST,blue,I,b,E,160,0,4,b,1,0.6391446249981527,None,4,0,160,17,222.05151133400068,,,,,,,,,222.04508779200114,222.05151133400068,222.5427233340015,222.5427233340015,222.5427233340015,223.18350424999517,b,1,0.6391446249981527,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEACE,blue,C,b,E,161,1,4,b,1,0.650280499998189,None,4,1,161,2,223.19737658400118,,,,,,,,,223.18970795899804,223.19737658400118,223.68165637499624,223.68165637499624,223.68165637499624,224.33373145899532,b,1,0.650280499998189,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LOVE,blue,I,b,E,162,2,4,b,1,0.541309291998914,None,4,2,162,1,224.3460542499961,,,,,,,,,224.33866337499785,224.3460542499961,224.83159191699815,224.83159191699815,224.83159191699815,225.3837484589967,b,1,0.541309291998914,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEN,blue,C,b,N,163,3,4,b,1,0.5133771669934504,None,4,3,163,32,225.3957221249948,,,,,,,,,225.38819441699889,225.3957221249948,225.88179616699927,225.88179616699927,225.88179616699927,226.40039829199668,b,1,0.5133771669934504,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SKY,red,I,r,N,164,4,4,r,1,0.6149008749998757,None,4,4,164,21,226.41245524999977,,,,,,,,,226.40493112499826,226.41245524999977,226.89828937499988,226.89828937499988,226.89828937499988,227.51688745899446,r,1,0.6149008749998757,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEN,yellow,I,y,N,165,5,4,y,1,0.9959905829964555,None,4,5,165,33,227.52878245899774,,,,,,,,,227.52129983399936,227.52878245899774,228.0151459999979,228.0151459999979,228.0151459999979,229.01715220899496,y,1,0.9959905829964555,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,green,I,g,N,166,6,4,g,1,0.7017916660042829,None,4,6,166,25,229.02943966699968,,,,,,,,,229.02182562500093,229.02943966699968,229.51510374999634,229.51510374999634,229.51510374999634,230.2230257919946,g,1,0.7017916660042829,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LOVE,red,C,r,E,167,7,4,r,1,0.6107705829999759,None,4,7,167,0,230.23483345899876,,,,,,,,,230.22754616699967,230.23483345899876,230.7243034169951,230.7243034169951,230.7243034169951,231.3398384999964,r,1,0.6107705829999759,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,red,I,r,E,168,8,4,r,1,0.5572514579980634,None,4,8,168,5,231.3516286669983,,,,,,,,,231.34412199999497,231.3516286669983,231.84091858399916,231.84091858399916,231.84091858399916,232.40082204200007,r,1,0.5572514579980634,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
GRASS,blue,I,b,N,169,9,4,b,1,0.5465093329985393,None,4,9,169,23,232.41398800000024,,,,,,,,,232.4062377090013,232.41398800000024,232.89864791699802,232.89864791699802,232.89864791699802,233.4506657499951,b,1,0.5465093329985393,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,yellow,C,y,E,170,10,4,y,1,0.9307482080039335,None,4,10,170,4,233.4626202090003,,,,,,,,,233.45542241699877,233.4626202090003,233.9485072919997,233.9485072919997,233.9485072919997,234.88427279199823,y,1,0.9307482080039335,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,green,C,g,N,171,11,4,g,1,0.5910134579971782,None,4,11,171,38,234.89775725000072,,,,,,,,,234.8898591249963,234.89775725000072,235.38211208400025,235.38211208400025,235.38211208400025,235.98479133399815,g,1,0.5910134579971782,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
HAPPINESS,yellow,C,y,E,172,12,4,y,1,0.6451765410020016,None,4,12,172,14,235.99896204199467,,,,,,,,,235.9915292500009,235.99896204199467,236.4820376669959,236.4820376669959,236.4820376669959,237.13434062500164,y,1,0.6451765410020016,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BALL,red,C,r,N,173,13,4,g,0,0.8360814999978174,None,4,13,173,30,237.14809874999628,,,,,,,,,237.13974283399875,237.14809874999628,237.63203829199483,237.63203829199483,237.63203829199483,238.47334804199636,g,0,0.8360814999978174,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BUS,yellow,C,y,N,174,14,4,y,1,1.0706344170030206,None,4,14,174,36,238.48537820899946,,,,,,,,,238.4787385419986,238.48537820899946,238.97471937500086,238.97471937500086,238.97471937500086,240.05049954199785,y,1,1.0706344170030206,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
CALM,red,I,y,E,175,15,4,r,0,0.7306358749992796,None,4,15,175,19,240.0624135420003,,,,,,,,,240.05504508399463,240.0624135420003,240.5487755419963,240.5487755419963,240.5487755419963,241.28434066699992,r,0,0.7306358749992796,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,yellow,C,y,N,176,16,4,y,1,0.6010884580027778,None,4,16,176,24,241.2978923749979,,,,,,,,,241.29033399999753,241.2978923749979,241.78213041699928,241.78213041699928,241.78213041699928,242.3902331249992,y,1,0.6010884580027778,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ROSE,blue,I,b,N,177,17,4,b,1,0.7870515829999931,None,4,17,177,35,242.40206879199832,,,,,,,,,242.39475266699446,242.40206879199832,242.8912411249985,242.8912411249985,242.8912411249985,243.6843443339967,b,1,0.7870515829999931,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEACE,red,I,r,E,178,18,4,r,1,1.015058916003909,None,4,18,178,3,243.6973693339969,,,,,,,,,243.6896437089963,243.6973693339969,244.18225629199878,244.18225629199878,244.18225629199878,245.20091274999868,r,1,1.015058916003909,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ANGER,red,C,r,E,179,19,4,r,1,0.4804043750045821,None,4,19,179,6,245.21396608399664,,,,,,,,,245.20632120899973,245.21396608399664,245.69902854199609,245.69902854199609,245.69902854199609,246.18462870900112,r,1,0.4804043750045821,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
HAPPINESS,green,I,g,E,180,20,4,g,1,0.5228893329986022,None,4,20,180,15,246.1982286249986,,,,,,,,,246.19055149999622,246.1982286249986,246.6824362920015,246.6824362920015,246.6824362920015,247.217880917,g,1,0.5228893329986022,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SADNESS,blue,C,b,E,181,21,4,b,1,0.5405394580011489,None,4,21,181,8,247.2300008749953,,,,,,,,,247.222408333997,247.2300008749953,247.71585079199576,247.71585079199576,247.71585079199576,248.267908875001,b,1,0.5405394580011489,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BUS,green,I,g,N,182,22,4,g,1,0.7076380409998819,None,4,22,182,37,248.28107674999774,,,,,,,,,248.27344095899753,248.28107674999774,248.76576541699615,248.76576541699615,248.76576541699615,249.48490304200095,g,1,0.7076380409998819,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DISGUST,green,C,g,E,183,23,4,g,1,0.4357829579967074,None,4,23,183,16,249.49862379199476,,,,,,,,,249.49074712499714,249.49862379199476,249.98247912499937,249.98247912499937,249.98247912499937,250.42413008400035,g,1,0.4357829579967074,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,yellow,I,y,N,184,24,4,y,1,1.1699070410031709,None,4,24,184,29,250.43592774999706,,,,,,,,,250.4282433749977,250.43592774999706,250.92544491699664,250.92544491699664,250.92544491699664,252.10131425000145,y,1,1.1699070410031709,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ROSE,red,C,r,N,185,25,4,r,1,0.6330479579992243,None,4,25,185,34,252.1134279589969,,,,,,,,,252.10586937499465,252.1134279589969,252.59940662499866,252.59940662499866,252.59940662499866,253.23485158399853,r,1,0.6330479579992243,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,blue,I,b,E,186,26,4,b,1,0.7586724170032539,None,4,26,186,11,253.24792750000051,,,,,,,,,253.24039520899532,253.24792750000051,253.73264854199806,253.73264854199806,253.73264854199806,254.50138345899904,b,1,0.7586724170032539,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,blue,I,b,N,187,27,4,b,1,0.49717408300057286,None,4,27,187,39,254.51334874999884,,,,,,,,,254.5057356249963,254.51334874999884,254.99928112499765,254.99928112499765,254.99928112499765,255.50139308399957,b,1,0.49717408300057286,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SKY,blue,C,b,N,188,28,4,b,1,1.151950957995723,None,4,28,188,20,255.511861125,,,,,,,,,255.5051394589973,255.511861125,255.99941916699754,255.99941916699754,255.99941916699754,257.15744149999955,b,1,1.151950957995723,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,blue,C,b,N,189,29,4,b,1,0.5199662500017439,None,4,29,189,28,257.1700125839998,,,,,,,,,257.1629506669997,257.1700125839998,257.6585283339955,257.6585283339955,257.6585283339955,258.18478637500084,b,1,0.5199662500017439,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SADNESS,green,I,g,E,190,30,4,g,1,0.8277154989991686,None,4,30,190,9,258.1976072499965,,,,,,,,,258.18986174999736,258.1976072499965,258.6827639589974,258.6827639589974,258.6827639589974,259.51807270899735,g,1,0.8277154989991686,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
GRASS,green,C,g,N,191,31,4,g,1,0.4903117919966462,None,4,31,191,22,259.52975049999804,,,,,,,,,259.5220471249995,259.52975049999804,260.01620737499616,260.01620737499616,260.01620737499616,260.5080047500014,g,1,0.4903117919966462,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
TREE,green,C,g,N,192,32,4,g,1,0.5723149160039611,None,4,32,192,26,260.51940058399487,,,,,,,,,260.5124975840008,260.51940058399487,261.00830620899796,261.00830620899796,261.00830620899796,261.5848435000007,g,1,0.5723149160039611,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SAFETY,yellow,I,r,E,193,33,4,y,0,0.5602755830041133,None,4,33,193,13,261.59784491699975,,,,,,,,,261.59004220899806,261.59784491699975,262.0832808339983,262.0832808339983,262.0832808339983,262.651219374995,y,0,0.5602755830041133,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ANGER,yellow,I,y,E,194,34,4,y,1,1.0480574159955722,None,4,34,194,7,262.66658666700096,,,,,,,,,262.6529098339961,262.66658666700096,263.1496379169985,263.1496379169985,263.1496379169985,264.20186729199486,y,1,1.0480574159955722,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
CALM,blue,C,b,E,195,35,4,b,1,0.7069644990042434,None,4,35,195,18,264.2144960000005,,,,,,,,,264.20655437499954,264.2144960000005,264.6996460839946,264.6996460839946,264.6996460839946,265.41850520899607,b,1,0.7069644990042434,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SAFETY,green,C,g,E,196,36,4,g,1,0.6951837489978061,None,4,36,196,12,265.4314486669973,,,,,,,,,265.4237276249987,265.4314486669973,265.91639266700076,265.91639266700076,265.91639266700076,266.6182711250003,g,1,0.6951837489978061,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,red,C,r,E,197,37,4,r,1,0.64796012500301,None,4,37,197,10,266.6312840419996,,,,,,,,,266.6236434169987,266.6312840419996,267.11668995899527,267.11668995899527,267.11668995899527,267.76844441700086,r,1,0.64796012500301,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
TREE,red,I,r,N,198,38,4,r,1,0.5948677909982507,None,4,38,198,27,267.7815508749991,,,,,,,,,267.7733642089952,267.7815508749991,268.2666935839952,268.2666935839952,268.2666935839952,268.86845537499903,r,1,0.5948677909982507,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BALL,green,I,g,N,199,39,4,g,1,0.7107341660012025,None,4,39,199,31,268.88050445899717,,,,,,,,,268.8729283339999,268.88050445899717,269.3669186249972,269.3669186249972,269.3669186249972,270.08550883399585,g,1,0.7107341660012025,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0858075419965,270.09421437499986,271.0888149999955,271.08415550000063,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
